text,link
Boy Dies Of Thirst After His Fitness App Forgot To Remind Him To Drink Water,https://thefauxy.com/boy-dies-of-thirst-after-his-fitness-app-forgot-to-remind-him-to-drink-water/
Amar Singh lambasts Rahul Gandhi for insulting Dalals »,https://web.archive.org/web/20110721054749/http://www.theunrealtimes.com/2011/07/07/amar-singh-lambasts-rahul-gandhi-for-insulting-dalal/
BREAKING: SpiceJet Opens Toilet Seats for Booking After Safe Onboard Experience,https://thefauxy.com/breaking-spicejet-opens-toilet-seats-for-booking-after-safe-onboard-experience/
UnReal Toon: When Rohit Sharma tied the knot,https://web.archive.org/web/20151215132451/http://www.theunrealtimes.com/2015/12/14/unreal-toon-when-rohit-sharma-tied-the-knot/
SC Orders Actor Chandrachud to do LLB so that SC Collegium Never Runs Out of Chandrchuds,https://thefauxy.com/sc-orders-actor-chandrachud-to-do-llb-so-that-sc-collegium-never-runs-out-of-chandrchuds/
Images of Indian Cricketers Eating Burger Pizza A Day Before IndVsPak Match Surface,https://thefauxy.com/images-of-indian-cricketers-eating-burger-pizza-a-day-before-indvspak-match-surface/
"Ola Cabs, ISRO to soon launch “Ola Saucers” to outer space",https://web.archive.org/web/20160929052956/http://www.theunrealtimes.com/2016/09/26/ola-cabs-isro-to-soon-launch-ola-saucers-to-outer-space/
Pakistan Summoned By UN Human Rights For Killing Its Own Pilot Mercilessly,https://thefauxy.com/pakistan-summoned-by-un-human-rights-for-killing-its-own-pilot-mercilessly/
Air India Clarifies: The Fish Given to the Jain Passenger Identified Itself As Eggplant,https://thefauxy.com/air-india-clarifies-the-fish-given-to-the-jain-passenger-identified-itself-as-eggplant/
India will be cornered if it doesn’t get hit by recession like rest of the world: Raghuram Rajan,https://thefauxy.com/india-will-be-cornered-if-it-doesnt-get-hit-by-recession-like-rest-of-the-world-raghuram-rajan/
"Stung by Tata’s remarks, Mukesh Ambani to rent out flats in Antilla to slum dwellers »",https://web.archive.org/web/20110527151755/http://www.theunrealtimes.com/2011/05/25/stung-by-tata-remarks-mukesh-ambani-to-rent-out-flats-in-antilla-to-slum-dwellers/
Facebook Wall: Reactions to Haryana Minister Anil Vij’s tour to Rio to “encourage players”,https://web.archive.org/web/20160829005913/http://www.theunrealtimes.com/2016/08/18/facebook-wall-reactions-to-haryana-minister-anil-vijs-tour-to-rio-to-encourage-players/
TVF Worried How To Further Exploit Exam Preparation Nostalgia As Due To Covid Students Pass Exam Without Appearing ,https://thefauxy.com/tvf-worried-how-to-further-exploit-exam-preparation-nostalgia-as-due-to-covid-students-pass-exam-without-appearing/
NASA scientist invents device that will produces sound of Thaali Chammach at sharp 5 PM,https://thefauxy.com/nasa-scientist-invents-device-that-will-produces-sound-of-thaali-chammach-at-sharp-5-pm/
Ajit Doval might call Baba Siddique to make peace between Hindus and Muslims of Delhi,https://thefauxy.com/ajit-doval-might-call-baba-siddique-to-make-peace-between-hindus-and-muslims-of-delhi/
"Unable to afford a wedding photographer, man uses hotel’s CCTV footage to create his wedding album",https://thefauxy.com/unable-to-afford-a-wedding-photographer-man-uses-hotels-cctv-footage-to-create-his-wedding-album/
Worried MS Dhoni seeks Salman Khan’s help in non-bailable court hearing,https://web.archive.org/web/20160112051950/http://www.theunrealtimes.com/2016/01/09/worried-ms-dhoni-seeks-salman-khans-help-in-non-bailable-court-hearing/
"Bhai fans stop using ‘Like’ on FB, WhatsApp, after Thumps Up drops Salman Khan as brand ambassador",https://web.archive.org/web/20161023163127/http://www.theunrealtimes.com/2016/10/21/bhai-fans-stop-using-like-on-fb-whatsapp-after-thumps-up-drops-salman-khan-as-brand-ambassador/
Nehru’s Statue Removed In Allahabad By Yogi Adityanath; Reportedly Winked At Passing-By Ladies,https://thefauxy.com/nehrus-statue-removed-in-allahabad-by-yogi-adityanath-reportedly-winked-at-passing-by-ladies/
Diwali Special: Dos and Donts during Diwali and Oats Peanut Laddu recipe,https://web.archive.org/web/20161031085237/http://www.theunrealtimes.com/2016/10/30/diwali-special-dos-and-donts-during-diwali-and-oats-peanut-laddu-recipe/
Virat & Anushka Not Planning For Divorce,https://thefauxy.com/virat-anushka-not-planning-for-divorce/
Giriraj Singh says AAP fell out with Yogendra Yadav after latter had his face blackened,https://web.archive.org/web/20150411071110/http://www.theunrealtimes.com/2015/04/02/giriraj-singh-says-aap-fell-out-with-yogendra-yadav-after-latter-had-his-face-blackened/
"Reporter Sells Drug On Road, Hoping He Reaches Same Jail And Interviews Rhea",https://thefauxy.com/reporter-sells-drug-on-road-hoping-he-reaches-same-jail-and-interviews-rhea/
Dominos Staff Panics As Discus thrower Kamalpreet Kaur Wishes To Eat Pizza After Olympic Concludes,https://thefauxy.com/dominos-staff-panics-as-discus-thrower-kamalpreet-kaur-wishes-to-eat-pizza-after-olympic-concludes/
UnReal Primer: Everything you wanted to know about the Cauvery dispute,https://web.archive.org/web/20160913081040/http://www.theunrealtimes.com/2016/09/11/unreal-primer-everything-you-wanted-to-know-about-the-cauvery-dispute/
"Nawaz Sharif does a Jasleen, shares post on FB on how Modi insulted him at Ufa meet",https://web.archive.org/web/20150828072525/http://www.theunrealtimes.com/2015/08/28/nawaz-sharif-does-a-jasleen-shares-post-on-fb-on-how-modi-insulted-him-at-ufa-meet/
"Many Facets of Rahul Gandhi, A Four Step Break-up of Congress’ Win in 2019",https://thefauxy.com/many-facets-of-rahul-gandhi-a-four-step-break-up-of-congress-win-in-2019/
"PM Modi meets Bill Gates, awards this election’s EVM hacking contract to Microsoft",https://thefauxy.com/pm-modi-meets-bill-gates-awards-this-elections-evm-hacking-contract-to-microsoft/
Islamophobic Netflix Allows Only Five Logins in One Subscription,https://thefauxy.com/islamophobic-netflix-allows-only-five-logins-in-one-subscription/
Shashi Tharoor Takes a Selfie With A Man After Man Agrees to Identify himself as She/Her,https://thefauxy.com/shashi-tharoor-takes-a-selfie-with-a-man-after-man-agrees-to-identify-himself-as-she-her/
ISIS Condemns Demolition of Noida Twin Tower,https://thefauxy.com/isis-condemns-demolition-of-noida-twin-towers/
BREAKING: Middle class Indians panic after Modi mentions Texas in his speech.,https://thefauxy.com/breaking-middle-class-indians-panic-after-modi-mentions-texas-in-his-speech/
IIT student invents programming language ‘C-Shastri’ that uses Ravi Shastri’s cliches as commands »,https://web.archive.org/web/20120618025314/http://www.theunrealtimes.com/2012/06/02/iit-student-invents-programming-language-c-shastri-that-uses-ravi-shastris-cliches-as-commands/
Women leaders in India – A Kaleidoscope [Slideshow] »,https://web.archive.org/web/20110527151755/http://www.theunrealtimes.com/2011/05/24/women-leaders-in-india-a-kaleidoscope-slideshow/
"Cyrus Mistry claims intolerance cost him his job, rues not having a government job",https://web.archive.org/web/20161029041253/http://www.theunrealtimes.com/2016/10/26/cyrus-mistry-claims-intolerance-cost-him-his-job-rues-not-having-a-government-job/
Alka Lamba Removed From Party WhatsApp Group After She Refused To Acknowledge Manish Sisodia’s Handsomeness,https://thefauxy.com/alka-lamba-removed-from-party-whatsapp-group-after-she-refused-to-acknowledge-manish-sisodias-handsomeness/
Arun Jaitley to appear on NDTV to clear the air on outrage over his appearances on NDTV,https://web.archive.org/web/20150420145328/http://www.theunrealtimes.com/2015/04/20/arun-jaitley-to-appear-on-ndtv-to-clear-the-air-on-outrage-over-his-appearances-on-ndtv/
Rajasthan man files fir against thirst trap,https://thefauxy.com/rajasthan-man-files-fir-against-thirst-trap/
"Virat Kohli Opens Up, Says Got Beaten Up By Pakistan & New Zealand Only To Show Solidarity With People Beaten In Mob Lynchings",https://thefauxy.com/virat-kohli-opens-up-says-got-beaten-up-by-pakistan-new-zealand-only-to-show-solidarity-with-people-beaten-in-mob-lynchings/
Discovery Channel ropes in President Prathibha Patil to host “The Globe Trekker” »,https://web.archive.org/web/20120331173423/http://www.theunrealtimes.com/2012/03/27/discovery-channel-ropes-in-president-prathibha-patil-to-host-the-globe-trekker/
Pakistan to Auction 1992 World Cup Trophy to Raise Money,https://thefauxy.com/pakistan-to-auction-1992-world-cup-trophy-to-raise-money/
"Tesla’s CEO, Elon Musk Announces Cars That May Run On Weed Energy By 2020",https://thefauxy.com/teslas-ceo-elon-musk-announces-car-that-may-run-on-weed-energy-by-2020/
Chandigarh mayoral election’s presiding officer Anil Masih to help Pakistan Election Commission in counting votes,https://thefauxy.com/chandigarh-mayoral-elections-presiding-officer-anil-masih-to-help-pakistan-election-commission-in-counting-votes/
Polling Booths Of South Mumbai Painted As Starbucks To Ensure Maximum Voter Participation,https://thefauxy.com/polling-booths-of-south-delhi-painted-as-starbucks-to-ensure-maximum-voter-participation/
In Pictures: 9 reasons why President Pranab Mukherjee is the epitome of cool,https://web.archive.org/web/20150217135814/http://www.theunrealtimes.com/2015/02/17/in-pictures-9-reasons-why-president-pranab-mukherjee-is-the-epitome-of-cool/
Rahul Gandhi Mistakenly Writes ‘Major Dhyanchand’ In Father’s Column,https://thefauxy.com/rahul-gandhi-mistakenly-writes-major-dhyanchand-in-fathers-column/
7 iPhone apps that Indians need »,https://web.archive.org/web/20120313154705/http://www.theunrealtimes.com/2012/03/10/7-iphone-apps-that-indians-need/
Was The Taj Mahal Originally Built By An Ancient Chinese Samurai – Taiju Mei Huil?,https://thefauxy.com/was-the-taj-mahal-originally-built-by-an-ancient-chinese-samurai-taiju-mei-huil/
Sapling collapses in shock on being watered a day after World Environment Day,https://web.archive.org/web/20160611174953/http://www.theunrealtimes.com/2016/06/06/sapling-collapses-in-shock-after-being-watered-a-day-after-world-environment-day/
Long queue seen outside singer Devang Patel’s house as people gather to congratulate him on the success of Humorously Yours,https://thefauxy.com/long-queue-seen-outside-singer-devang-patels-house-as-people-gather-to-congratulate-him-on-the-success-of-humorously-yours/
"Odisha Naxals kidnap Agni-V missile, hold state to ransom »",https://web.archive.org/web/20120422183121/http://www.theunrealtimes.com/2012/04/22/odisha-naxals-kidnap-agni-v-missile-hold-state-to-ransom/
Marwari wife gives birth to 7th child so that elder sibling’s clothes can be used again,https://thefauxy.com/marwari-wife-gives-birth-to-7th-child-so-that-elder-siblings-clothes-can-be-used-again/
UnReal Toon: Movement from Congress’ Indian-Nest to Modi’s Indian-ness,https://web.archive.org/web/20150126071602/http://www.theunrealtimes.com/2015/01/23/unreal-toon-movement-from-congress-indian-nest-to-modis-indian-ness/
"Looking at frequent surrenders by Pak Army, UN asks Pakistan to keep Plain white flag as its national flag",https://thefauxy.com/looking-at-frequent-surrenders-by-pak-army-un-asks-pakistan-to-keep-plain-white-flag-as-its-national-flag/
Tainted Pakistani cricketers start playing tennis after reports of match fixing in the sport,https://web.archive.org/web/20160122053057/http://www.theunrealtimes.com/2016/01/19/banned-pakistani-cricketers-start-playing-tennis-after-reports-of-match-fixing-in-the-sport/
EXCLUSIVE: Matrimonial ads of Indian celebrities – Part 1,https://web.archive.org/web/20150502020111/http://www.theunrealtimes.com/2015/04/28/exclusive-matrimonial-ads-of-indian-celebrities/
Nestle hires Sanjay Jha as its spokesperson to defend Maggi,https://web.archive.org/web/20150608002902/http://www.theunrealtimes.com/2015/06/06/nestle-hires-sanjay-jha-as-its-spokesperson-to-defend-maggi/
UnReal Toon: When Shatrugan Sinha met Amit Shah,https://web.archive.org/web/20151028184734/http://www.theunrealtimes.com/2015/10/27/unreal-toon-when-shatrugan-sinha-met-amit-shah/
CAPTION THIS: What did PM Modi and Google CEO Sundar Pichai talk about?,https://web.archive.org/web/20150930035310/http://www.theunrealtimes.com/2015/09/29/caption-this-what-did-pm-modi-and-google-ceo-sundar-pichai-talk-about/
Ukraine Soldier Claims To Have Killed Five Russian Soldiers With His Cardboard Gun,https://thefauxy.com/ukraine-soldier-claims-to-have-killed-five-russian-soldiers-with-his-cardboard-gun/
Amar Singh’s first day in Tihar: Receives call from Big B »,https://web.archive.org/web/20110919082505/http://www.theunrealtimes.com/2011/09/08/amar-singhs-first-day-in-tihar-receives-call-from-big-b/
In Pictures: The aftermath of Ravish Kumar’s “black screen” show on NDTV,https://web.archive.org/web/20160304185535/http://www.theunrealtimes.com/2016/02/26/in-pictures-the-aftermath-of-ravish-kumars-black-screen-show-on-ndtv/
"Lalit Modi drags The UnReal Times into #LalitGate controversy, claims to have met satirist",https://web.archive.org/web/20150702181922/http://www.theunrealtimes.com/2015/06/27/lalit-modi-drags-the-unreal-times-into-lalitgate-controversy-claims-to-have-met-satirist/
No Green Light Was Seen On Lal Bahadur Shastri’s Body Hence No Investigation: Rahul Gandhi #TashkentFiles,https://thefauxy.com/no-green-light-was-seen-on-lal-bahadur-shastris-body-hence-no-investigation-rahul-gandhi-tashkentfiles/
Faking News files defamation suit against news-magazine for publishing disparaging review »,https://web.archive.org/web/20111218211903/http://www.theunrealtimes.com/2011/12/18/faking-news-files-defamation-suit-against-news-magazine-for-publishing-disparaging-review/
"After Obama quotes SRK, devastated Salman fans approach Putin to use bhaiâs punch lines",https://web.archive.org/web/20150130191834/http://www.theunrealtimes.com/2015/01/27/after-obama-quotes-srk-devastated-salman-fans-approach-putin-to-use-bhais-punch-lines/
Pakistan Cricket Board appoints Brock Lesnar as consultant to beat India in the next World Cup,https://web.archive.org/web/20160320132548/http://www.theunrealtimes.com/2016/03/20/pakistan-cricket-board-appoints-brock-lesnar-as-consultant-to-beat-india-in-the-next-world-cup/
COMIC: All hail the wisdom of the Supreme Court,https://web.archive.org/web/20151018072937/http://www.theunrealtimes.com/2015/10/17/comic-all-hail-the-wisdom-of-the-supreme-court/
"“I am Sonia’s adopted son, I will not be cowed down by psycho Modi,” Kejriwal notches up rhetoric",https://web.archive.org/web/20151219060518/http://www.theunrealtimes.com/2015/12/16/i-am-sonias-adopted-son-i-will-not-be-cowed-down-by-psycho-modi-kejriwal-notches-up-rhetoric/
Cop Arrests Man Who Claimed That His Semen Cures Corona In Women,https://thefauxy.com/cop-arrests-man-who-claimed-that-his-semen-cures-corona-in-women/
